"id","service","s_amount"
883,Market,"[-271,2568,1477,-1451,-223,-354,-1255,833,-1657,5290,397,140,363,-1026,-1029,642,-1010,-334]"
883,Taxi,"[271,-459,341,1609,2234,1006,-339,3792,-912,-37,1751,-11,596,-1151,230,-1133,445,887,10]"
884,Drive,"[444,-1159,1213,-282,-30,754,3477,-1719,930,-318,1647,524,-2881,-210,-1730,-406,-1809,-297]"
884,Eda,"[125,-1868,-445,-770,478,-1165,-147,2835,-1614,294]"
884,Lavka,"[-481,177,-562,-1615,1639,71,408,1811,136,-441,131,-3562]"
884,Market,"[1203,-546,1215,1149,188,1480,-76,1166,-240,-152,-2417,-1237,3136]"
884,Taxi,"[414,1339,661,-278,-102,464,34,239,-264,259,2047,-144]"
885,Drive,"[-1571,1897,-196,901,181,1190,-1194,447,-950,-577,-1442,859,170,-404,-323]"
885,Eda,"[-2103,-338,-472,-1623,-968,541,635,-327,-16]"
885,Lavka,"[3113,-209,-107,3506,-526,773,723,-701,-479]"
885,Market,"[1098,448,528,872,1121,-654,2320,-1841,629,-331,323,-2353,-1855,417,1007,811]"
885,Taxi,"[25,-1125,-708,-78,6036,2889,-786,-1284,-192,356,-608]"
886,Drive,"[-133,959,-822,5480]"
886,Eda,"[-1324,868,-597,1498,-816,3046,-205,-2356,915]"
886,Lavka,"[-1097,-1010,2907,-580,359]"
886,Market,"[495,-766,426,851,-54,-1807,-4,-3035]"
886,Taxi,"[1324,-271,1270,133,1214,-1034,-144,-749,202]"
887,Drive,"[240,-2913,-205,307,2679,2054,2582,-2385,-848]"
887,Eda,"[1278,1183,-185,2118,1048,485,1253,21]"
887,Lavka,"[927,1019,-176,228,1261,-106,552,-7,223,1118,1121,504,1171,344]"
887,Market,"[-375,-598,-1707,920,-575,-1163]"
887,Taxi,"[1276,-154,29,-212,-1662,605,333,1307,-551,1500,2564,-2027,-544,-2290,-1161,2088]"
888,Drive,"[-324,350,-586,-925,-1406,-253,-134,-277,-81,-203,-1243,-1171,113,-238,-1282,-991,1833,8,61]"
888,Eda,"[871,1097,-27,987,-3020,493,-537,-4644,601,897,264,-753,16,604,1946,204,766,-739]"
888,Lavka,"[1609,3739,424,906,-510,-1460,1153,-774,501,-675,1157,-767,1364,1588,373,272,1113,-219]"
888,Market,"[-330,77,-198,3145,-1065,-1836,-527,1750,935,1102,-601,865,1165,-1235,-3795,392,-1289,3192]"
888,Taxi,"[140,14,1197,896,7,1277,1285,-553,-20,-258,323,1250,10,2117,1217,721,-450,-770,-664,670]"
889,Drive,"[3294,-1583,3727,-163,2839,527,-241,-500,74,-640,-326,607,-1399,795]"
889,Eda,"[-1056,-438,-1971,-766,509,592,799,-1310,-673,-707,-704,-90,1771,-161,287,-490,-961,937,-2118,2123]"
889,Lavka,"[79,-601,495,-210,127,-176,-684,2755,-57,1773,-2092,-274,-10,2818,124,1866,-571,1657]"
889,Market,"[470,2846,-4158,-17,615,1399,-638,552,-169,-668,-330,-715,352,-161,-103,-288,3984,344,-279,-770,-53,-137]"
889,Taxi,"[-897,-80,-626,-319,650,-870,2030,1201,-860,-1594,-149,-58,-2688,337,-351,-196,-986,-67,-426,115,937]"
890,Eda,"[1524,1600,-590]"
890,Lavka,"[1459,545]"
890,Market,[-1855]
891,Drive,"[-130,-456,-850,-1150,757,296,-1807,-1091,3845,-2487,1298,-1285,-694]"
891,Eda,"[1448,2577,-2212,515,1856,1447,-116,-2017]"
891,Lavka,"[-47,703,3326,461,287,101,-1986,848,708,509,142,1338,2478,-278,-426,-1564]"
891,Market,"[25,7,421,-1015,-1331]"
891,Taxi,"[105,2456,76,1174,183,814,-1031,-496,115,-1088,399,682,516,5055,-77]"
892,Drive,"[-2301,180,105,40,-809,-1062]"
892,Eda,"[-542,-775,1467,654,420,-64,1175,-1232]"
892,Lavka,"[2951,382,171,109,-2232,1708,-831]"
892,Market,"[289,373,787,-993,47,402,112,-3116,1119]"
892,Taxi,"[196,1577,-1014,112,150,758,516,-85,-762,1466,-1448]"
893,Drive,"[1504,521,1054,1113,-896,-158,141,238,272,-508,-1951,-2575,967,-56,442,-905,-1208,-2778,133,-186]"
893,Eda,"[526,357,482,-292,809,-597,2993,-765,1250,-1269,327,623,-239]"
893,Lavka,"[-339,1936,1641,-678,-1755,-473,-396,396,-715,1052,-677,808,-439,1560,2107]"
893,Market,"[-1462,180,454,1513,1378,-2641,-3268,-882,-709,-2668,56,1340,678,1280,118]"
893,Taxi,"[224,2998,2571,229,-173,1357,29,2456,-115,385,-2806,-159,-1403,-1023,140,-582,-2771,-174,53]"
894,Drive,"[-2202,-224,-660,1356]"
894,Eda,"[14,2105]"
894,Lavka,"[764,23,-14]"
894,Market,"[2202,-100]"
894,Taxi,"[-463,1297,-1297]"
895,Drive,"[1010,-662,602,-488,-7888,-80,659,-126,2673,1936,199,-1755,-608,-418,469,-519,129,954,-449,5,1317,-56,749]"
895,Eda,"[2843,89,-449,-719,-250,-178,399,451,-465,-36,-1459,-393,-481,-1138,-454]"
895,Lavka,"[1192,-643,1941,403,-863,-2068,127,3434,-647,1254,-1169,1795,1117,454,-1161,-118,-1351,53,2714,-1158]"
895,Market,"[442,-81,-857,-521,-1523,-4857,-1801,448,-57,3281,-678,-113,323,-432,-459,-11,-2378,-45]"
895,Taxi,"[518,6064,-424,118,408,442,-180,-100,724,1417,-955,-1,-1246,1267,186,-475,404,-455,770,118]"
896,Drive,"[570,373,-506]"
896,Eda,"[1281,55,661,-1792,31,-193,1705]"
896,Lavka,"[-93,705,228,-1832,-1110,1642,1350,370,-22]"
896,Market,"[178,763,-690,-159,858]"
896,Taxi,"[17,1519,-48,-213,1211,-1854,-822,-635,353]"
897,Drive,"[618,-614,542,1778,-2085,20,-395,774,-1092,-867]"
897,Eda,"[-102,341,-341,1992,-434,395,-122,795,429,317,935,-101]"
897,Lavka,"[102,614,284,1479,383,541,-1901]"
897,Market,"[-1288,1251,-1251,-20,-324,-1957,605,388,-1612,81,1435,101,2403]"
897,Taxi,"[670,-1914,-163,904,-904,-1155,259,1271,-662]"
898,Drive,"[-62,456,-148,346,-3862,-20,-1038,1937,1071,422,697,2511,408,33]"
898,Eda,"[-538,-434,2102,1330,390,-550,-830,214,1711,-1220]"
898,Lavka,"[899,1579,1486,826,-415,1933,288,1030,1234,2284,106,-915,758,-1188,3555,4697,-227,846,-1619,-488]"
898,Market,"[-817,-4202,1349,476,-1555,729,-1041,-2478,-3361,83,1190,70,133]"
898,Taxi,"[489,-33,496,1334,-177,-187,-399,-37,234,-3049,-1480,203,370,-249,362]"
899,Drive,"[-1538,377,3594,1204,218,-502,1093,-68,-1675,-462,-367,1166,391,119]"
899,Eda,"[82,1856,-239,1967,-425,-1911,1687,264,-743,-9]"
899,Lavka,"[208,704,134,488,-842,407,775,662,-629,-410,1612,1642,-628,108,970,-912,2118,336,-5,2687,-379,593,466]"
899,Market,"[-80,-866,377,782,-253,301,-419,1718,1137,-480]"
899,Taxi,"[3228,1794,-3744,-955,-3897,-333,760,817,-518,1642,247,269,24,3027,1273,1295,275,92,-1778,-3187,213,2364]"
900,Drive,[609]
900,Eda,[627]
900,Lavka,"[1282,2725,855]"
900,Taxi,[193]
901,Drive,"[-26,-510,538,400,-116]"
901,Eda,"[82,348,-415,171,175,-756,304,-1039]"
901,Lavka,"[736,-101,-751,-403,38,-302]"
901,Market,"[-538,124,5380,860,3545,-196]"
901,Taxi,"[1183,-930,1925,-690,-544,1258,1370,227]"
902,Drive,"[1761,744,344]"
902,Eda,[413]
902,Lavka,"[-78,-2297,-287,133]"
902,Market,[528]
902,Taxi,"[-784,1178]"
903,Drive,"[970,404]"
903,Lavka,"[12,-179,394]"
903,Market,"[699,-1304]"
903,Taxi,"[4353,2028,596,3948,2029]"
904,Drive,"[844,40,1815,-2007,1162,-1427,552,-1201,-1424,2947,156,-927,-1717,850,-437,301,-1202,-1017,486]"
904,Eda,"[-49,-533,1020,2511,-2968,-5152,1569,109,207,734,-213,2316,-584,-2525,193,-116,-263,-1028,442,-638,-1609]"
904,Lavka,"[302,77,-93,-353,-966,1314,-1639,1259,-1012,989,-1159,1438,597,747,1686,2021,66,-481,31]"
904,Market,"[-844,5271,-242,-2774,-262,1667,-886,-1296,1399,36,-1076,-468,1276,-70,2260,725,-489,472,-3713,71]"
904,Taxi,"[1168,780,1496,-1365,3168,211,174,-1352]"
905,Drive,"[-306,360,-384,574,-134,-906,2664,294,-633,-787,615,-171,2457,340,1051,60,-2413,12,-225,-709]"
905,Eda,"[1564,-54,146,502,-313,36,-324,640,-606,958,1167,-885,-207,1597,1558,-189,313,77,-663,486,1774,-1534]"
905,Lavka,"[486,1084,821,579,150,2386,-3386,245,-2545,1704,-11,1049,440,1153,-169,-95,-240,-125,-4039]"
905,Market,"[672,-27,1150,959,-187,225,1204,-84,-1822,-1987,-726,-368,113,-65]"
905,Taxi,"[-102,-480,-284,-50,981,-1960,-263,76,51,1208,-888,18,-305,-2308,401,-562,190,193,-2245]"
906,Drive,"[716,1867,-400,335,-263,-96,-511,-3235,-502,1509,1841,-322,-101,316,618]"
906,Eda,"[1062,-3429,300,-2824,126,3399,332,449,-1392]"
906,Lavka,"[856,-1537,1255,542,1623,4928,-867,-1811,-732,254,-1426,979,880,175,1578,57,-618]"
906,Market,"[-149,-1590,1942,-9,-1473,-259,2,1398,496,233,-401,-1326,362,-1389,-1530,101,348,-219]"
906,Taxi,"[179,108,-36,1265,710,2214,-983,264,-1245,34,-197,-803,-1266,-525,-720,-126,-2187,-417,139,1124]"
907,Drive,"[750,513,-4597,332,-994,-2218,29,84,-227,1223,-539,506,2378,-1220,-637,-1205]"
907,Eda,"[146,2012,1832,-1425,-913,-919,-1341,-506,2577,2819,260,-185]"
907,Lavka,"[2193,71,686,-261,1692,844,654,-923,595,-545,905,-115,290,246]"
907,Market,"[-318,7,696,-264,600,1102,1578,693,1916,-811,-58,-1962,-904,-678,644]"
907,Taxi,"[851,-396,-83,-249,465,-95,-1472,-1949,1190,1485,-754,1143,861]"
908,Drive,"[-206,866,1979,553,654,2134]"
908,Eda,"[-1089,41,451,1124,887,-56,-57]"
908,Lavka,"[-138,-729,-911,-494,1704]"
908,Market,"[5762,-71,-344,-116,242]"
908,Taxi,"[777,1184,-1242,-35,9,-1593]"
909,Drive,"[5616,-8,844,398,-710]"
909,Eda,"[572,409,-451,-603,1317,-1459,2094,-14,94,456,580,-28,-420,2271,-728,1708,2217,95]"
909,Lavka,"[-530,559,-1243,570,183,740,914,245,389,1987,4398,-108,-1635,-977,192,-852]"
909,Market,"[509,302,477,3067,-2295,1530,-651,-918,-115,2413,-441,1022]"
909,Taxi,"[-1230,447,579,-1159,2106,675,-1575,1111,2534,-926,2527,5]"
910,Drive,"[-444,-339,273,1932,-527]"
910,Eda,"[339,-492,3980,-73,726,800,778]"
910,Lavka,"[583,-35,19,377,-287,-161,-412]"
910,Market,"[1179,763,51]"
910,Taxi,"[-139,783,289,2307,69,-1296,-3039,1685]"
911,Drive,"[-438,28,822,-963,-1101,-89,1576,386,-1359,-1485,-746,398,84,-2007]"
911,Eda,"[2761,-1380,589,-49,501,281,2609,-2133,403]"
911,Lavka,"[671,-333,-2502,751,388,-1330,797,734,826]"
911,Market,"[1603,-1868,-173,-383,664,-878,203,-1247,-738,-709,878,-417,386]"
911,Taxi,"[707,625,191,-49,-267,-2,1148,1101,-245,2586,617,-244,-768,-1004,349,-349,-21]"
912,Drive,"[-500,1447,-1192,-180,148]"
912,Eda,"[493,1338,1199,975,596,247,-24,802,-1216,290,-242,347,-1138]"
912,Lavka,"[-2654,-92,27,378,348,-3144,982,-124,-117,-621,-292]"
912,Market,"[507,-405,-89,969,475,390,-641,171,-193,26,388,1121,-177,342,1026,-615,3883,325]"
912,Taxi,"[823,-462,-1719,-504,89,1927,-1762,266,-477]"
913,Drive,"[-3,1229,2128,666,-943,77]"
913,Eda,"[-375,-334,1711,-1813,-1563,-495,2333]"
913,Lavka,"[269,444,1275,18,-430,-519,-333]"
913,Market,"[253,-911,3683,-2457,1081,-838,773]"
913,Taxi,"[-125,-117,223,-2219,989]"
914,Drive,"[-103,2704,-1621,695,22,282,243,-457,30,796,2154,713,-142,1392,1526,419,2538,-937,3544]"
914,Eda,"[1082,1358,598,-187,1382,2282,-1047,123,-141,632,591,-595,-4507,497,-24,-3378,-396,454,-13]"
914,Lavka,"[246,-95,63,2028,-90,214,738,2392,1409,271]"
914,Market,"[898,-898,559,739,-1148,1203,247,-152,907,382,273,-10,503,-526,-441,-260,-2261,2715,-1149,198,488,-2050]"
914,Taxi,"[349,379,-4381,73,-115,-2644,168,2338,-161,-860,395,-1615,-528,-3484,3745,236,-1045,774,-468]"
915,Drive,"[1062,746]"
915,Eda,"[824,488,-213]"
915,Lavka,"[-157,-2040,686,575,-571,1930]"
915,Market,"[-531,-433,1725,3,190,-1502]"
915,Taxi,"[399,-774,-686,1511]"
916,Drive,"[1854,-101,-287,606,-1595,-586,1450,407]"
916,Eda,[974]
916,Lavka,"[-827,1344,1280,-1373,-3260]"
916,Market,"[337,-1089,2060,-1415,1129,-2443,-951]"
916,Taxi,"[-1263,1890,-151,532,1112,1925,1282,-31,-718]"
917,Drive,"[1225,525,3158,3392,1295,234]"
917,Eda,"[1910,-415,1705,-326,667,691,-1262,-1880]"
917,Lavka,"[-67,-237,-693,1446,-400,-1426]"
917,Market,"[2228,2576,850,93,641,3741,754,-129,-75]"
917,Taxi,"[102,-651,273,233,408,243,243,1509,3509,-897,-603,136]"
918,Drive,"[2077,-339,-526,-4484,2096,-456,-451,652,-434,-1007,928,-631]"
918,Eda,"[-75,3363,619,80,-1872,-915,126,-512,-48,-891,-494,-507,-3668,-797,2774]"
918,Lavka,"[510,759,-287,-1529,2594,-716,1998,-577,1039,-825,1485,-328]"
918,Market,"[164,-599,-816,1541,-914,-374,-2053,4370,511,-2052,703,3611,392,871,-184,-534,-2,-301,-793]"
918,Taxi,"[1646,315,-607,1949,-93,607,29,407,-3135,-1265,-110,25,734]"
919,Drive,"[-1037,669,-639,-214,844,2828,-2807,2515,199,1172,-779,198,-2973,-55,-1268,-295,-1533,-370,-508,879,529,-2945]"
919,Eda,"[487,-2250,-170,1153,-1241,363,852,-2184,-155,668,2154,-1729,-372,1264,-1776,978,605,-134]"
919,Lavka,"[1037,482,327,-224,-359,-169,2840,-425,-110,-1666,756,2022,-2720,-1269,694,-1809,2695,529,1639,-150]"
919,Market,"[379,-1948,-1762,-1343,1066,-388,771,411,-25,-955,-447,1744,-1602,-553,-458,-55,591,-516,-608]"
919,Taxi,"[477,238,773,24,20,-140,245,6065,-86,148,-152,-1238,432,295,1115,404,31,4,694]"
920,Drive,"[1127,-286,798,559,-1119,-9,817,-20,-1425]"
920,Eda,"[2138,2424,359,-37,-693,-2895,475]"
920,Lavka,"[1376,-410,2001,429,-352,-533]"
920,Market,"[930,654,709,279,1564,-150,-795]"
920,Taxi,"[-364,533,139,-2203,585,4,-73]"
921,Drive,"[-179,262,869,70,-95,2344,126,-77,1738,2267,-6,-998,-214,38,890,-430,-733,-68,-322,393,3,-1407,1053,-1133]"
921,Eda,"[1676,209,-261,-480,-249,-157,2440,419,210,-751,-131,866,66,84,1799,497]"
921,Lavka,"[-287,-262,-578,1179,-1622,-1686,289,2121,-115,585,-627,-1992,-295,-240,1446,-686,-920]"
921,Market,"[684,-391,1118,-777,737,115,-37,2148,7,-2589,980,1384,-848,1369,-63,-261,-1139]"
921,Taxi,"[-965,-193,-420,-829,-115,-55,-1054,-906,351,-2498,-725,4088,527,-1937,662,240]"
922,Drive,"[1722,545,5500,-167,-20,419,-525,217,1080,1037,-703,-451,556]"
922,Eda,"[542,127,737,145,886,-161,-1816,-47,-270]"
922,Lavka,"[367,1090,-909,1506,-726,860,-3388,-146,-194,918,-281,329]"
922,Market,"[-1740,-443,590,329]"
922,Taxi,"[5336,461,-28,1149,2332,-1113,-140,-266,-735,1912,-28]"
923,Drive,[3257]
924,Drive,"[-15,4433,-219,263,990,-392,-1332,16,-1213,-1327]"
924,Eda,"[61,-61,1258,-279,-707,375,-1447,3041,1625]"
924,Lavka,"[798,371,810,5336,-2604,1222,606,-1051,429]"
924,Market,"[463,244,309,-1603]"
924,Taxi,"[-964,-791,-692,390,-169,-15]"
925,Drive,"[969,1471,-434,-423,-978,-353,-1863,1191,144,-747,-424,97]"
925,Eda,"[63,-969,1101,815,-815,-285,2896,-2006,672,-1396,2567,1978,1480,157]"
925,Lavka,"[931,451,-63,-310,-173,-4278,487,30,-29,-20,-3221,2738,470,-2076]"
925,Market,"[2353,-164,705,-2265,642,1483,831,949,-1608,-353,-900,-1856,402]"
925,Taxi,"[-1382,434,1028,751,-617,452,1574,-434,1174,753,1046,-169,-326]"
926,Drive,"[183,-2249,1247,2393,-504,788,-189,-408,560,837,153]"
926,Eda,"[764,-330,97,-1784,176,-56,138,1280,34,530,-2009]"
926,Lavka,"[-355,2168,-866,2450,447,-4546,-1721,275,-1200,66,-151]"
926,Market,"[-629,-1316,-75,1890,751,4152,-406,-692,-399,-170,-62,-34,54,-328,85,1975,-560]"
926,Taxi,"[984,1101,-66,935,-185,-2032,-2028,552,-552,323,-1975,1479,634]"
927,Drive,"[-589,598,-752,2396,119]"
927,Eda,"[310,856,80,-397,-6]"
927,Lavka,"[247,-326,37,-106,1501,68,2551,710,221,89,-1008,-2295]"
927,Market,"[524,-121,-745,33,1908,96,485,-92,2773,-1128]"
927,Taxi,"[-314,-372,139,2810,-3188,-1673,-904]"
928,Eda,"[54,2007,-302]"
928,Market,[-46]
928,Taxi,"[757,-45,-693]"
929,Drive,"[-748,3927,-298]"
929,Eda,"[574,238,492,21,-4341,-683,298]"
929,Lavka,"[187,77,-370,705,-363,500]"
929,Market,"[-187,262,-543,207,-207,193,-514,-518,311]"
929,Taxi,"[-238,748,-558,403,2370,-1134]"
930,Drive,"[448,341,-1009]"
930,Eda,"[-1640,-828,-60]"
930,Lavka,"[650,-3314,573,515,-157,2069,-848]"
930,Market,"[1889,-1217,-409]"
930,Taxi,[2997]
931,Drive,"[777,265,2381,817,-435,874,1473,-204,-397,-1016,419,-336,2855,594,1982,525]"
931,Eda,"[468,103,-428,-456,-532,-115,2215,596,80,-2256,705,245,299,287,-1796,395]"
931,Lavka,"[-242,-675,1329,2396,1545,-382,-1637,1284,-456,1208,-284,2007,1959,-789]"
931,Market,"[449,-961,-871,-372,-29,161,-494,-1059,-65,-299,1778,-220,-1188,1527,-1129,-167,1567]"
931,Taxi,"[100,1156,970,178,1170,37,1559,396,-1268,-845,-292,-7117,-3073,827,-543,1321,-1341,938,-1582]"
932,Drive,"[-1,704,-44,2062,143,3472,57,-306]"
932,Eda,"[636,984,-1150,-245,-1285,-7]"
932,Lavka,"[164,369,218]"
932,Market,"[-163,-777,-362,-314]"
932,Taxi,"[-1296,411,1455]"
933,Drive,"[-4,-2196,-1643,3702,-310,189,616,697,-400,-97,505,313,301,3356,-677,-3773,820]"
933,Eda,"[1014,-642,-1504,-1006,-100,677,-478,-301,244,-455,2090,963,-3184,171]"
933,Lavka,"[2205,813,-265,472,-59,-1987,319,-491,-203,-1374,-120,-419,-86,-833,-171]"
933,Market,"[46,2823,-1195,299,1393,86,4289,-439,-3550,-1475,-304,165,41,-170,1085]"
933,Taxi,"[1255,-1196,576,418,604,1047,-140,-433,-2407,170,1085,179,671,-792]"
934,Drive,"[-433,-1363,1406,1659,-136,-246,267,-783,1455,883,3302,119,561]"
934,Eda,"[-244,932,-589,479,497,153,876,-257,356,1149,384,17,28,-1829,-740,-768,-4013,2059,1566]"
934,Lavka,"[93,-436,1733,-102,1190,-915,-519,201,1048,3322,40,-1293,-100,-27,-397]"
934,Market,"[244,1034,228,-68,-1318,-756,552,-264,-4930,482,-214]"
934,Taxi,"[994,406,283,347,339,-1157,-226,-2772,397]"
935,Drive,"[-958,190,-190,-1629,-182,614,-617,-2809,-1220,-1017,708,-302]"
935,Eda,"[1333,481,-47,1216,-436,889,-1568,3464,314,528]"
935,Lavka,"[296,-40,37,45,-489,-782,476]"
935,Market,"[958,289,1668,-1122,-407,159,184,2099,-177,303,-835,931,3282]"
935,Taxi,"[-39,162,-87,1142,364]"
936,Drive,"[-477,431,-275,459,896,1600,-514,2886,-270,20,-119]"
936,Eda,"[-996,-273,3187,-1171,-238,619,-91,136,-2916]"
936,Lavka,"[68,881,-189,753,1404,-240,519,60,593,-1161,-52,317]"
936,Market,"[631,1466,95,1838,502,-806,5883,-2201,367,180,1027,1854,-10,3455]"
936,Taxi,"[-631,310,-2834,379,-636,1630,1386,268]"
937,Drive,"[847,-1193]"
937,Lavka,"[3849,463,1447]"
937,Market,"[-163,55,2714]"
937,Taxi,"[1218,-262,922,159,-1114]"
938,Drive,"[-48,-348]"
938,Eda,[396]
938,Market,[-787]
938,Taxi,[1034]
939,Drive,"[-3636,86,269,260,23,-231,-612,461,-123,334,280,421,-1127,-61,474,13]"
939,Eda,"[979,1424,94,949,489,-298,331,-737,-309,-1432,-34,-1031,611,2587]"
939,Lavka,"[2597,-172,1795,114,-2241,-328,-1710,1705,-1157]"
939,Market,"[1800,1292,-1135,-2000,-1585,364,459,751]"
939,Taxi,"[2349,-1224,-808,1287,364,-489,298,1339,-1339,2373,-579,-1813,157,156]"
940,Drive,"[-330,471,756,298,1077]"
940,Eda,"[867,-124,395,946,1143,-303,156]"
940,Lavka,"[-240,1159,-1907,899,-1144]"
940,Market,"[2037,-1608,763,-392,-298]"
940,Taxi,"[-413,-189,-594,-651,-946,2740]"
941,Drive,"[1571,-325,421,1067]"
941,Eda,"[486,-14,-285,-773,-19,159,1028,439,568]"
941,Lavka,"[-1708,-169,-1211,213,-213,-154,-351,1404,1255]"
941,Market,[4282]
941,Taxi,"[1247,-199,1106,-287,-222,-1029]"
942,Drive,"[1018,192,420,125,2856]"
942,Eda,"[-375,859,-3092,-595]"
942,Lavka,"[-388,686,530]"
942,Market,"[-22,-673,502]"
942,Taxi,"[-206,-80,-370,1336,1123,-503,-51]"
943,Drive,"[-431,595,2237,-267,-1496,-32]"
943,Eda,"[-484,1044,532,559,-243]"
943,Lavka,"[-482,113,-1203,25,-540]"
943,Market,"[1062,1645,-178,537,191,-503,4652,626,-642,-1448]"
943,Taxi,"[-339,-368,323,-1271,118,-1000,359]"
944,Drive,"[-887,-118,43,1348,1454,-510,-1429,31,-214,-681]"
944,Eda,"[2633,-930,1574,-676,225,-2095,-1453,2639,71,-703,997,-633,-739,330,162,58,-153,-2877,-131,4716,633,-1372,-407,21,165,1662]"
944,Lavka,"[-1739,808,1270,556,789,1223,-87,443,-99,790,3989,-2884,501,1538,1679,2030,247,-439,1684,-319,229,1375,-215,733,1430]"
944,Market,"[36,897,-15,1856,1069,-198,-449,558,-1722,-239,-331,793,934,1819,2331,2254,3217,-828,844,1873,678,-2804,-1115,-5]"
944,Taxi,"[-805,-91,-2062,-58,-1012,-3573,2678,191,-1679,-163,224,367,13]"
945,Drive,"[1131,-572,1532,479,994,-1518,-1262,2840,3757,1420,-122,92,-1245,791,501]"
945,Eda,"[127,7596,546,-588,-1122,-377,21,1671,5,2605,2760,517,-517,-549,-1000,335,-229,-531,-1528]"
945,Lavka,"[1469,1113,-872,126,-1802,1023,-496,87,-428,-267,273,3756,742,688,719,405,-992,1350,418,720]"
945,Market,"[-490,-1156,-78,1682,138,7,-2510,-735,67,1057,1532,489,-2433,-342]"
945,Taxi,"[-1063,1160,467,276,628,1671,1786,180,-1290,-5,-51,-109,1758,3635,34,826,609,-2193,-1359,1036,-232,-708]"
946,Drive,"[-110,1581,1031,1323,-11,-427,-837,493,202,-242,98,-324]"
946,Eda,"[1512,-2109,62,672,-865,-1219,69,-4477,-260,-243,-1188]"
946,Lavka,"[2364,-1045,423,109,672]"
946,Market,"[1065,167,1590,-850,981,287]"
946,Taxi,"[3973,-1510,-773,-450,-1099]"
947,Drive,"[-723,175,97,-302,-1983,2034,-2641,-1958,-898,-3569,2569,-256,-3522,-223,-1833,360,1200]"
947,Eda,"[137,-137,3444,-250,-598,-688,39,353,385,-1509,-1838,-2485,42,-366]"
947,Lavka,"[-2512,-1542,1243,2601,1183,245,186,-1640,1369,1114,1673,127,648,-2234,2559,-615,-1076]"
947,Market,"[-900,2996,-218,-299,928,3105,20,1941,722,-1604,223,1163,-360,-1200]"
947,Taxi,"[1767,-498,1158,-144,1503,-590,340,-166,668,2619,1091,-343,-1805]"
948,Eda,[1457]
948,Lavka,"[1497,-86]"
948,Market,"[-60,-81]"
948,Taxi,[1273]
949,Drive,"[-1174,3504,-659,-461,548,-450,2854,-278,-600,-1274,839,-1660,2827,1353]"
949,Eda,"[1566,-390,1039,-621,253,2250,-3465,644,755,-279,55,5,-1043]"
949,Lavka,"[-300,-309,1498,2591,116,-573,-2977,1579,464,140,458,1728,278,521]"
949,Market,"[4056,-44,-1444,1990,-49,557,-1289,-1922,-1449,-118,2026,3584,1448,1795,461,2338,-91,58]"
949,Taxi,"[1933,91,-2,-244,1266,-597,-337,105,-97,-1100,479,2211,90,-1533,10,2370]"
950,Drive,"[1355,364,276,-1433,257,92,741,-359,122,794,251,658,3142,97,-52,-10,-647,-177,1559]"
950,Eda,"[551,-551,676,83,56,2659,-2121,-120,376,396,764,-6411,-1200,-439,-988,-391,-164,575,-3092,127,-427]"
950,Lavka,"[2697,36,-925,1872,5077,1051,469,-1627,1573,1062,222,3226,-2175,142,-3735,-654,11,-777,494]"
950,Market,"[2321,-1428,-556,511,421,1225,570,335,672,-245,727,11,-568,340,-30,-6136,-594,-380,556,658]"
950,Taxi,"[-1330,-757,3939,-1655,105,-1,73,521,-365,1416,4623,149,832,-1782,1034,238,-1249,662]"
951,Drive,"[-2286,838,-105,-179,-1047,81,276,-900,-536,-916,-501,-1252,2853,2125]"
951,Eda,"[-442,1994,-2311,62,-54,1037,1678,-2572,155,-787,-1127,549,-1012,-787,-792,-1619,393,-1505]"
951,Lavka,"[747,-94,197,1075,1014,2477,3957,-1531,1000,2379,-3331,27,513,2650,-742,-771]"
951,Market,"[377,285,536,1667,527,1488,84,863,-1970,1202]"
951,Taxi,"[1055,-143,-470,-116,40,560,492,1606,-711,-2584,-604,2633,-425,-140,495,-834,-774,731,326,-445]"
952,Drive,"[711,647,5069,-3369,-276,-776,244,-277,468,1172,-1310,-812,-21]"
952,Eda,"[-417,-1605,-1093,-1311,-1650,689,26,254,-823]"
952,Lavka,"[1249,689,347,-80,283,2633,-1455,952,1766,1512,2869,-79]"
952,Market,"[973,-1,755,-3690,2761,-1986,-25,236,-209,1565,897]"
952,Taxi,"[1351,-366,-37,882,924,-647,3806]"
953,Drive,"[49,-1208,-137,-238,597,-1123,-1261,250,-997,-995,-1175,-68,1018,704,-779,244,877]"
953,Eda,"[645,1553,-1570,478,-1890,-473,176,952,158,-158,128,2346,570,2150,1545,-200,2017]"
953,Lavka,"[-206,-662,422,-1359,404,292,1246,-652,-190,-870,563,2380,157,-184,-308,-2304,1668,848]"
953,Market,"[1296,82,-565,1340,238,-250,714,44,-56,-436,-656,-446,1339,-34,-2071,-903,-526]"
953,Taxi,"[-201,913,338,1628,1051,-938,-917,3051,196,1222,-3416,1035,-1701,583,4751,-590,438,97,1334,-2444,-107,479,-175,-1672,580]"
954,Drive,"[-436,1220,54,1574,349,-1225]"
954,Eda,[3]
954,Lavka,[-54]
954,Market,"[-345,1016]"
954,Taxi,"[1592,697,1800,12]"
955,Drive,"[408,638,2909,2272,69,432,-6,486,405,1345,1076,1498,265,1094,212]"
955,Eda,"[-1593,-694,177,80,-784,548,1625,-1368,-2567,-808,-723,1673,-239]"
955,Lavka,"[-23,4817,-3,-1019,-126,-539,21,-1154,-2008,1154,-700,840,-294,-1300,4173,-1923,511,-1119,247,981]"
